transaction_id,timestamp,amount,sender_city,receiver_city,sender_bank,receiver_bank,merchant_category,transaction_type,device_type,is_new_recipient,failed_attempts,is_fraud,hour,day_of_week,month,is_odd_hour,cross_city
TXN7965959,2023-12-29 14:49:00,428.68,Bengaluru,Bengaluru,Axis,ICICI,Myntra,P2P,Android,0,0,0,14,Friday,12,0,0
TXN6457164,2023-11-29 20:32:00,291.71,Jaipur,Mumbai,Kotak,HDFC,Myntra,P2M,Android,0,0,0,20,Wednesday,11,0,1
TXN6549757,2023-09-29 18:27:00,748.1,Pune,Ahmedabad,Kotak,Kotak,PhonePe,P2M,Android,0,0,0,18,Friday,9,0,1
TXN4028421,2023-01-12 17:27:00,52.04,Kolkata,Mumbai,PNB,BOB,PhonePe,P2P,Android,0,0,0,17,Thursday,1,0,1
TXN3073581,2023-08-02 21:24:00,599.89,Jaipur,Chennai,Yes Bank,ICICI,Flipkart,P2P,iOS,0,0,0,21,Wednesday,8,0,1
TXN3531152,2023-01-12 22:27:00,1380.68,Delhi,Chennai,HDFC,BOB,Flipkart,Bill Payment,Android,0,0,0,22,Thursday,1,1,1
TXN2637528,2023-04-15 12:23:00,3956.82,Chennai,Chennai,HDFC,HDFC,Amazon,P2P,Android,0,0,0,12,Saturday,4,0,0
TXN7445354,2023-03-20 16:50:00,321.19,Kolkata,Delhi,Kotak,ICICI,LIC,Investment,Android,0,0,0,16,Monday,3,0,1
TXN7433210,2023-11-17 17:59:00,92.46,Bengaluru,Bengaluru,ICICI,SBI,BookMyShow,P2M,Android,0,0,0,17,Friday,11,0,0
TXN6099359,2023-11-03 08:37:00,355.66,Chennai,Delhi,Kotak,Yes Bank,Paytm,P2M,Android,0,0,0,8,Friday,11,0,1
TXN3508754,2023-06-10 13:50:00,347.45,Delhi,Jaipur,SBI,HDFC,Zomato,P2M,Android,0,0,0,13,Saturday,6,0,1
TXN3160611,2023-01-08 23:52:00,542.54,Mumbai,Chennai,HDFC,BOB,Zomato,P2P,Android,0,0,0,23,Sunday,1,1,1
TXN9365931,2023-05-31 20:35:00,216.5,Bengaluru,Kolkata,HDFC,HDFC,Myntra,P2M,iOS,0,0,0,20,Wednesday,5,0,1
TXN2619339,2023-01-05 10:46:00,153.35,Hyderabad,Pune,ICICI,ICICI,Myntra,P2P,iOS,0,0,0,10,Thursday,1,0,1
TXN7908985,2023-08-14 12:30:00,140.92,Lucknow,Jaipur,HDFC,Yes Bank,Individual,P2P,Android,0,0,0,12,Monday,8,0,1
TXN2454158,2023-11-29 21:45:00,558.83,Chennai,Kolkata,Yes Bank,SBI,Flipkart,P2P,Android,0,0,0,21,Wednesday,11,0,1
TXN7156788,2023-06-10 11:47:00,262.34,Bengaluru,Mumbai,Yes Bank,ICICI,LIC,P2P,iOS,0,0,0,11,Saturday,6,0,1
TXN8285393,2023-08-29 21:15:00,112.17,Ahmedabad,Ahmedabad,ICICI,Kotak,PhonePe,P2M,Android,0,0,0,21,Tuesday,8,0,0
TXN3213824,2023-08-23 16:36:00,485.28,Chennai,Bengaluru,Kotak,Axis,Myntra,Bill Payment,Android,0,0,0,16,Wednesday,8,0,1
TXN6785702,2023-10-31 16:04:00,375.85,Chennai,Mumbai,Kotak,BOB,Zomato,Recharge,iOS,0,0,0,16,Tuesday,10,0,1
TXN2409322,2023-10-05 16:28:00,1177.72,Kolkata,Hyderabad,Kotak,Kotak,Zomato,Bill Payment,Android,0,0,0,16,Thursday,10,0,1
TXN8646241,2023-09-27 17:18:00,83.37,Pune,Delhi,PNB,Yes Bank,MakeMyTrip,Investment,Android,0,0,0,17,Wednesday,9,0,1
TXN5432233,2023-12-16 18:51:00,125.54,Delhi,Delhi,SBI,PNB,Paytm,Recharge,Android,0,0,0,18,Saturday,12,0,0
TXN5678794,2023-06-12 04:39:00,27042.89,Delhi,Hyderabad,Axis,ICICI,Individual,P2P,iOS,0,1,1,4,Monday,6,1,1
TXN9649389,2023-12-23 09:46:00,102.64,Delhi,Lucknow,ICICI,Kotak,Electricity Board,P2M,iOS,0,0,0,9,Saturday,12,0,1
TXN1101653,2023-12-03 07:26:00,1351.19,Delhi,Pune,Kotak,ICICI,Myntra,P2M,Android,0,0,0,7,Sunday,12,0,1
TXN3212189,2023-01-29 23:52:00,232.88,Jaipur,Chennai,HDFC,Kotak,BigBasket,Investment,iOS,1,0,0,23,Sunday,1,1,1
TXN7190667,2023-01-08 20:10:00,66.49,Lucknow,Hyderabad,Yes Bank,Yes Bank,Amazon,Bill Payment,iOS,0,0,0,20,Sunday,1,0,1
TXN1466269,2023-11-17 20:31:00,360.99,Pune,Delhi,ICICI,HDFC,Swiggy,Recharge,iOS,1,0,0,20,Friday,11,0,1
TXN7278962,2023-09-30 19:44:00,20.33,Pune,Lucknow,BOB,Axis,Swiggy,Investment,Android,1,0,0,19,Saturday,9,0,1
TXN9213416,2023-05-01 12:15:00,148.42,Ahmedabad,Hyderabad,Axis,PNB,Amazon,P2P,Android,0,0,0,12,Monday,5,0,1
TXN1062026,2023-01-22 22:14:00,180.19,Hyderabad,Hyderabad,Yes Bank,Axis,Flipkart,Recharge,Android,1,0,0,22,Sunday,1,1,0
TXN8270752,2023-10-29 12:00:00,85.29,Lucknow,Kolkata,PNB,BOB,MakeMyTrip,P2M,Android,0,0,0,12,Sunday,10,0,1
TXN3161087,2023-04-05 12:26:00,407.02,Mumbai,Kolkata,BOB,BOB,Zomato,Recharge,Android,0,0,0,12,Wednesday,4,0,1
TXN7059329,2023-12-30 11:15:00,111.05,Mumbai,Bengaluru,HDFC,Axis,Individual,Investment,Android,0,0,0,11,Saturday,12,0,1
TXN5904260,2023-09-24 08:09:00,161.25,Mumbai,Pune,HDFC,BOB,Amazon,Bill Payment,Android,0,0,0,8,Sunday,9,0,1
TXN9978417,2023-08-09 17:28:00,469.49,Chennai,Hyderabad,Kotak,Yes Bank,Paytm,Investment,iOS,0,0,0,17,Wednesday,8,0,1
TXN7297928,2023-10-30 11:16:00,146.97,Ahmedabad,Pune,PNB,Yes Bank,Rent Payment,Investment,Android,0,0,0,11,Monday,10,0,1
TXN8034829,2023-03-11 21:03:00,598.5,Mumbai,Ahmedabad,Yes Bank,HDFC,PhonePe,Investment,Android,0,0,0,21,Saturday,3,0,1
TXN4617386,2023-11-13 14:39:00,98.78,Kolkata,Lucknow,Axis,Kotak,Electricity Board,Investment,Android,0,0,0,14,Monday,11,0,1
TXN8984881,2023-01-26 08:16:00,81.57,Lucknow,Kolkata,ICICI,BOB,Amazon,Bill Payment,iOS,1,0,0,8,Thursday,1,0,1
TXN4965467,2023-05-05 16:35:00,193.96,Mumbai,Jaipur,BOB,Axis,Myntra,P2P,Android,1,0,0,16,Friday,5,0,1
TXN9105487,2023-03-02 16:19:00,122.64,Chennai,Chennai,Axis,SBI,Electricity Board,Investment,iOS,1,1,0,16,Thursday,3,0,0
TXN9509685,2023-03-26 11:43:00,153.92,Hyderabad,Chennai,Axis,BOB,PhonePe,Bill Payment,iOS,0,0,0,11,Sunday,3,0,1
TXN9252661,2023-03-01 19:03:00,37.15,Ahmedabad,Mumbai,SBI,Kotak,Swiggy,Investment,Android,0,0,0,19,Wednesday,3,0,1
TXN3408918,2023-05-07 18:44:00,151.83,Jaipur,Chennai,PNB,Kotak,Individual,Recharge,Android,0,0,0,18,Sunday,5,0,1
TXN9671721,2023-01-20 20:05:00,442.65,Chennai,Pune,BOB,Yes Bank,Amazon,Recharge,Android,0,0,0,20,Friday,1,0,1
TXN8870530,2023-10-14 15:12:00,147.18,Delhi,Delhi,ICICI,SBI,Swiggy,P2M,Android,1,0,0,15,Saturday,10,0,0
TXN4108490,2023-05-27 15:19:00,73.86,Jaipur,Hyderabad,BOB,Axis,Rent Payment,P2M,iOS,0,0,0,15,Saturday,5,0,1
TXN1824672,2023-05-08 23:35:00,345.72,Jaipur,Kolkata,ICICI,BOB,Individual,Recharge,Android,0,0,0,23,Monday,5,1,1
TXN5342322,2023-02-09 11:01:00,145.57,Pune,Lucknow,BOB,HDFC,Paytm,Recharge,Android,0,0,0,11,Thursday,2,0,1
TXN2728569,2023-05-28 16:22:00,244.91,Bengaluru,Jaipur,ICICI,Yes Bank,LIC,P2M,Android,0,0,0,16,Sunday,5,0,1
TXN8420437,2023-01-12 08:38:00,68.07,Jaipur,Chennai,Kotak,ICICI,MakeMyTrip,Investment,Android,0,0,0,8,Thursday,1,0,1
TXN5727959,2023-01-28 07:36:00,1596.34,Delhi,Kolkata,Kotak,Axis,Myntra,Recharge,Android,0,0,0,7,Saturday,1,0,1
TXN8576424,2023-09-11 18:33:00,45.23,Hyderabad,Hyderabad,Kotak,BOB,BigBasket,Recharge,iOS,0,0,0,18,Monday,9,0,0
TXN6651049,2023-05-18 18:21:00,260.53,Ahmedabad,Kolkata,BOB,Axis,Flipkart,Bill Payment,Android,1,0,0,18,Thursday,5,0,1
TXN5743444,2023-09-27 20:31:00,514.32,Chennai,Jaipur,BOB,HDFC,Electricity Board,Bill Payment,Android,0,0,0,20,Wednesday,9,0,1
TXN5791184,2023-05-14 21:13:00,166.26,Ahmedabad,Hyderabad,HDFC,ICICI,Rent Payment,P2P,iOS,1,0,0,21,Sunday,5,0,1
TXN1934306,2023-09-09 22:05:00,39.38,Bengaluru,Mumbai,Axis,Yes Bank,BookMyShow,Recharge,iOS,1,0,0,22,Saturday,9,1,1
TXN9346599,2023-11-14 23:17:00,123.55,Pune,Chennai,Yes Bank,SBI,Electricity Board,P2P,Android,0,0,0,23,Tuesday,11,1,1
TXN3396435,2023-01-17 17:46:00,194.8,Bengaluru,Kolkata,Yes Bank,Axis,Individual,P2P,Android,1,0,0,17,Tuesday,1,0,1
TXN9325571,2023-12-16 09:19:00,1558.2,Jaipur,Hyderabad,SBI,SBI,MakeMyTrip,P2P,iOS,0,0,0,9,Saturday,12,0,1
TXN4017604,2023-05-09 22:26:00,134.06,Hyderabad,Ahmedabad,SBI,Axis,Individual,Investment,iOS,1,0,0,22,Tuesday,5,1,1
TXN7452298,2023-09-05 10:41:00,1010.18,Bengaluru,Lucknow,Kotak,Axis,BigBasket,Investment,Android,0,0,0,10,Tuesday,9,0,1
TXN9072695,2023-01-17 07:14:00,56.58,Jaipur,Delhi,Yes Bank,HDFC,LIC,Bill Payment,Android,0,0,0,7,Tuesday,1,0,1
TXN5503079,2023-11-02 18:58:00,456.34,Hyderabad,Bengaluru,Axis,ICICI,PhonePe,Recharge,Android,0,0,0,18,Thursday,11,0,1
TXN5045632,2023-08-27 12:46:00,73.95,Mumbai,Jaipur,Kotak,BOB,BigBasket,Recharge,Android,0,0,0,12,Sunday,8,0,1
TXN2837369,2023-11-22 19:07:00,173.44,Ahmedabad,Ahmedabad,PNB,Kotak,Paytm,P2M,Android,0,0,0,19,Wednesday,11,0,0
TXN2746388,2023-09-28 20:13:00,1056.29,Chennai,Chennai,HDFC,Yes Bank,Rent Payment,P2P,Android,0,2,0,20,Thursday,9,0,0
TXN1965230,2023-10-28 11:21:00,576.91,Chennai,Kolkata,HDFC,BOB,Zomato,Recharge,Android,0,0,0,11,Saturday,10,0,1
TXN2409305,2023-10-19 18:22:00,778.78,Pune,Chennai,SBI,Axis,LIC,P2M,Android,0,0,0,18,Thursday,10,0,1
TXN7130641,2023-03-27 11:11:00,100.66,Lucknow,Hyderabad,PNB,BOB,PhonePe,Recharge,Android,0,0,0,11,Monday,3,0,1
TXN6427980,2023-05-28 11:13:00,79.27,Bengaluru,Chennai,Axis,Yes Bank,Electricity Board,P2P,Android,0,0,0,11,Sunday,5,0,1
TXN3128193,2023-07-13 03:27:00,113575.0,Mumbai,Kolkata,BOB,Axis,Individual,P2P,Android,1,1,1,3,Thursday,7,1,1
TXN4929208,2023-09-14 11:31:00,232.03,Chennai,Pune,BOB,PNB,Electricity Board,Investment,Android,1,0,0,11,Thursday,9,0,1
TXN4027814,2023-04-21 11:35:00,299.35,Hyderabad,Lucknow,HDFC,Axis,Amazon,P2P,Android,0,0,0,11,Friday,4,0,1
TXN2899061,2023-07-10 14:14:00,68.98,Delhi,Pune,BOB,Kotak,Electricity Board,Investment,Android,1,0,0,14,Monday,7,0,1
TXN4245975,2023-08-23 21:09:00,615.75,Delhi,Hyderabad,Axis,Axis,BigBasket,P2P,iOS,0,0,0,21,Wednesday,8,0,1
TXN3610506,2023-06-19 17:33:00,22.37,Lucknow,Jaipur,Kotak,Axis,Flipkart,P2P,iOS,0,1,0,17,Monday,6,0,1
TXN1978465,2023-08-05 11:34:00,32.49,Delhi,Lucknow,Axis,PNB,Flipkart,P2P,Android,0,0,0,11,Saturday,8,0,1
TXN2555051,2023-05-08 17:05:00,2206.29,Lucknow,Jaipur,PNB,SBI,LIC,Bill Payment,iOS,0,0,0,17,Monday,5,0,1
TXN6859744,2023-09-23 21:31:00,279.82,Delhi,Pune,BOB,ICICI,Amazon,Investment,Android,0,0,0,21,Saturday,9,0,1
TXN4751887,2023-10-22 07:20:00,270.14,Ahmedabad,Lucknow,HDFC,PNB,Individual,Bill Payment,Android,0,0,0,7,Sunday,10,0,1
TXN5546689,2023-05-26 15:57:00,286.24,Pune,Delhi,SBI,BOB,Myntra,Recharge,iOS,0,0,0,15,Friday,5,0,1
TXN2290788,2023-08-19 18:22:00,63.42,Ahmedabad,Hyderabad,ICICI,SBI,LIC,Bill Payment,Android,0,0,0,18,Saturday,8,0,1
TXN3796459,2023-10-05 10:49:00,301.49,Ahmedabad,Ahmedabad,Kotak,SBI,Zomato,Recharge,Android,0,0,0,10,Thursday,10,0,0
TXN9853017,2023-04-26 16:52:00,82.52,Bengaluru,Bengaluru,Yes Bank,Yes Bank,Rent Payment,Investment,Android,0,0,0,16,Wednesday,4,0,0
TXN7884958,2023-11-10 09:03:00,146.39,Bengaluru,Bengaluru,Yes Bank,ICICI,LIC,P2M,iOS,0,0,0,9,Friday,11,0,0
TXN2614297,2023-09-01 14:37:00,1027.18,Lucknow,Chennai,Yes Bank,Kotak,Flipkart,Recharge,Android,0,0,0,14,Friday,9,0,1
TXN3495209,2023-09-15 12:12:00,572.09,Hyderabad,Delhi,ICICI,BOB,Swiggy,Bill Payment,Android,1,0,0,12,Friday,9,0,1
TXN3263051,2023-03-31 22:29:00,1125.83,Bengaluru,Delhi,Kotak,Kotak,PhonePe,P2M,Android,1,0,0,22,Friday,3,1,1
TXN2044933,2023-07-21 09:37:00,397.81,Kolkata,Bengaluru,Axis,Kotak,PhonePe,Bill Payment,Android,0,0,0,9,Friday,7,0,1
TXN4672821,2023-10-31 08:07:00,73.97,Mumbai,Bengaluru,Yes Bank,Axis,Flipkart,P2M,Android,0,0,0,8,Tuesday,10,0,1
TXN6873714,2023-06-17 18:02:00,129.2,Ahmedabad,Lucknow,ICICI,HDFC,BookMyShow,Bill Payment,iOS,0,0,0,18,Saturday,6,0,1
TXN5625498,2023-01-06 15:00:00,1279.42,Delhi,Hyderabad,Axis,SBI,Zomato,P2P,iOS,1,0,0,15,Friday,1,0,1
TXN7135249,2023-02-10 11:22:00,381.55,Jaipur,Jaipur,Axis,ICICI,Electricity Board,P2M,Android,0,0,0,11,Friday,2,0,0
TXN7139576,2023-02-13 09:13:00,560.08,Mumbai,Hyderabad,Axis,BOB,BigBasket,Investment,Android,0,0,0,9,Monday,2,0,1
TXN1508672,2023-04-07 07:27:00,173.89,Hyderabad,Pune,PNB,BOB,PhonePe,P2P,iOS,1,0,0,7,Friday,4,0,1
TXN4167928,2023-10-28 09:33:00,280.64,Kolkata,Bengaluru,BOB,Kotak,Electricity Board,Bill Payment,Android,0,0,0,9,Saturday,10,0,1
TXN1232389,2023-01-03 23:00:00,85958.55,Kolkata,Bengaluru,Yes Bank,Axis,PhonePe,P2P,Android,0,2,1,23,Tuesday,1,1,1
TXN2543766,2023-09-24 09:18:00,165.1,Delhi,Bengaluru,Yes Bank,Kotak,Paytm,P2M,Android,1,0,0,9,Sunday,9,0,1
TXN4514585,2023-11-21 23:06:00,56.78,Jaipur,Bengaluru,Axis,HDFC,Rent Payment,P2P,Android,0,0,0,23,Tuesday,11,1,1
TXN4130463,2023-10-13 13:13:00,52.07,Kolkata,Bengaluru,HDFC,SBI,Swiggy,P2M,Android,0,0,0,13,Friday,10,0,1
TXN2777111,2023-12-23 19:44:00,115.03,Jaipur,Delhi,Kotak,Yes Bank,BigBasket,P2M,Android,0,0,0,19,Saturday,12,0,1
TXN6581701,2023-12-23 14:56:00,2156.17,Mumbai,Delhi,HDFC,Axis,PhonePe,Bill Payment,Android,0,0,0,14,Saturday,12,0,1
TXN9158107,2023-03-15 22:44:00,147.92,Kolkata,Pune,SBI,ICICI,Rent Payment,Investment,Android,1,0,0,22,Wednesday,3,1,1
TXN2935595,2023-08-19 23:07:00,45.12,Lucknow,Chennai,PNB,Kotak,Electricity Board,Bill Payment,Android,0,0,0,23,Saturday,8,1,1
TXN2992771,2023-10-14 11:34:00,5.13,Jaipur,Jaipur,BOB,BOB,Myntra,P2M,Android,0,1,0,11,Saturday,10,0,0
TXN1153613,2023-02-04 23:43:00,295.81,Jaipur,Pune,PNB,Kotak,Rent Payment,Bill Payment,Android,0,0,0,23,Saturday,2,1,1
TXN7331500,2023-04-25 17:46:00,207.23,Pune,Delhi,Yes Bank,BOB,Amazon,Bill Payment,Android,1,1,0,17,Tuesday,4,0,1
TXN9269119,2023-06-03 08:28:00,152.51,Chennai,Jaipur,HDFC,BOB,Rent Payment,Investment,Android,0,0,0,8,Saturday,6,0,1
TXN5049416,2023-03-06 19:18:00,108.83,Hyderabad,Mumbai,ICICI,BOB,Rent Payment,Bill Payment,Android,0,0,0,19,Monday,3,0,1
TXN6777193,2023-06-02 19:18:00,939.57,Lucknow,Chennai,Kotak,PNB,Swiggy,P2P,iOS,0,0,0,19,Friday,6,0,1
TXN9777848,2023-06-14 10:06:00,142.58,Delhi,Mumbai,ICICI,ICICI,Rent Payment,P2P,Android,0,0,0,10,Wednesday,6,0,1
TXN2343263,2023-12-05 15:47:00,98.4,Hyderabad,Bengaluru,BOB,HDFC,Zomato,P2P,Android,0,0,0,15,Tuesday,12,0,1
TXN9498520,2023-02-23 15:03:00,154.79,Mumbai,Lucknow,HDFC,ICICI,Individual,Bill Payment,Android,0,0,0,15,Thursday,2,0,1
TXN2586351,2023-04-30 21:51:00,1026.81,Lucknow,Delhi,SBI,Axis,Rent Payment,P2M,Android,0,0,0,21,Sunday,4,0,1
TXN2704402,2023-05-13 21:46:00,842.15,Ahmedabad,Ahmedabad,PNB,Kotak,BigBasket,P2P,Android,0,1,0,21,Saturday,5,0,0
TXN8433849,2023-07-24 00:45:00,88436.3,Bengaluru,Lucknow,BOB,PNB,Paytm,P2M,Android,1,0,1,0,Monday,7,1,1
TXN5401887,2023-09-20 17:05:00,6675.91,Mumbai,Pune,BOB,Kotak,LIC,Bill Payment,Android,1,0,0,17,Wednesday,9,0,1
TXN9806031,2023-11-05 07:59:00,624.92,Ahmedabad,Pune,Yes Bank,Yes Bank,Rent Payment,Recharge,Android,0,0,0,7,Sunday,11,0,1
TXN9729180,2023-07-06 11:17:00,68.09,Hyderabad,Chennai,Axis,HDFC,Zomato,Bill Payment,iOS,1,0,0,11,Thursday,7,0,1
TXN7014808,2023-09-15 14:40:00,163.42,Delhi,Hyderabad,Axis,HDFC,Paytm,Recharge,Android,0,0,0,14,Friday,9,0,1
TXN5939348,2023-01-09 23:57:00,112.19,Delhi,Jaipur,ICICI,BOB,Paytm,Bill Payment,Android,0,0,0,23,Monday,1,1,1
TXN2697814,2023-09-23 11:04:00,180.3,Ahmedabad,Pune,PNB,ICICI,Zomato,Bill Payment,Android,0,0,0,11,Saturday,9,0,1
TXN8619391,2023-08-12 21:35:00,348.69,Lucknow,Kolkata,BOB,HDFC,Zomato,P2M,Android,0,0,0,21,Saturday,8,0,1
TXN3894458,2023-05-05 11:28:00,47.66,Delhi,Mumbai,PNB,HDFC,Flipkart,P2M,iOS,0,0,0,11,Friday,5,0,1
TXN1055991,2023-04-01 19:18:00,310.29,Jaipur,Pune,Yes Bank,ICICI,Individual,P2P,iOS,0,1,0,19,Saturday,4,0,1
TXN5971050,2023-09-20 16:02:00,559.47,Ahmedabad,Ahmedabad,Axis,PNB,Swiggy,P2M,Android,0,0,0,16,Wednesday,9,0,0
TXN9876956,2023-09-29 22:38:00,238.91,Jaipur,Bengaluru,Axis,PNB,Zomato,Investment,iOS,0,0,0,22,Friday,9,1,1
TXN6021014,2023-09-14 10:26:00,1008.26,Mumbai,Chennai,BOB,Axis,Electricity Board,Recharge,iOS,0,0,0,10,Thursday,9,0,1
TXN7025823,2023-08-25 18:44:00,143.46,Jaipur,Chennai,PNB,ICICI,Electricity Board,P2M,Android,0,0,0,18,Friday,8,0,1
TXN8232565,2023-02-04 17:57:00,424.14,Pune,Jaipur,HDFC,Yes Bank,Individual,Investment,Android,0,0,0,17,Saturday,2,0,1
TXN2065818,2023-12-15 20:38:00,469.22,Kolkata,Kolkata,Yes Bank,Kotak,BookMyShow,P2P,Android,0,0,0,20,Friday,12,0,0
TXN7807103,2023-02-24 12:22:00,235.13,Bengaluru,Chennai,Yes Bank,ICICI,BookMyShow,Recharge,Android,0,0,0,12,Friday,2,0,1
TXN5657119,2023-02-22 20:46:00,178.52,Kolkata,Mumbai,BOB,BOB,Individual,Bill Payment,Android,0,0,0,20,Wednesday,2,0,1
TXN1716325,2023-02-17 17:07:00,136.85,Ahmedabad,Mumbai,ICICI,BOB,Rent Payment,Recharge,iOS,0,0,0,17,Friday,2,0,1
TXN9413587,2023-05-04 15:11:00,355.16,Pune,Hyderabad,PNB,Yes Bank,PhonePe,Recharge,Android,0,0,0,15,Thursday,5,0,1
TXN9321677,2023-01-23 11:39:00,394.52,Bengaluru,Lucknow,Kotak,PNB,Zomato,P2M,Android,0,0,0,11,Monday,1,0,1
TXN1477613,2023-11-01 08:40:00,920.26,Mumbai,Pune,SBI,PNB,PhonePe,Bill Payment,Android,0,0,0,8,Wednesday,11,0,1
TXN4650966,2023-10-10 23:57:00,1163.26,Hyderabad,Mumbai,Kotak,Kotak,MakeMyTrip,Investment,Android,0,0,0,23,Tuesday,10,1,1
TXN6728364,2023-12-21 23:26:00,971.04,Bengaluru,Hyderabad,Yes Bank,Yes Bank,Myntra,P2M,Android,0,0,0,23,Thursday,12,1,1
TXN5516136,2023-09-24 21:20:00,1026.65,Hyderabad,Lucknow,Kotak,Axis,Paytm,P2M,Android,1,0,0,21,Sunday,9,0,1
TXN5829908,2023-06-27 16:33:00,434.99,Ahmedabad,Hyderabad,PNB,Yes Bank,LIC,Recharge,Android,1,0,0,16,Tuesday,6,0,1
TXN5346662,2023-07-21 20:41:00,873.0,Ahmedabad,Lucknow,SBI,Yes Bank,Electricity Board,P2M,iOS,0,0,0,20,Friday,7,0,1
TXN9109052,2023-11-30 12:30:00,2303.82,Hyderabad,Ahmedabad,Kotak,HDFC,Zomato,Investment,iOS,0,0,0,12,Thursday,11,0,1
TXN1454629,2023-08-31 11:56:00,319.88,Delhi,Kolkata,Kotak,PNB,PhonePe,Recharge,Android,0,0,0,11,Thursday,8,0,1
TXN9910427,2023-12-22 17:17:00,320.13,Ahmedabad,Jaipur,Yes Bank,SBI,BookMyShow,Recharge,iOS,0,0,0,17,Friday,12,0,1
TXN2515599,2023-03-06 16:47:00,276.77,Kolkata,Ahmedabad,Kotak,Yes Bank,PhonePe,Investment,Android,0,0,0,16,Monday,3,0,1
TXN6544403,2023-12-05 10:27:00,3437.21,Delhi,Kolkata,SBI,SBI,PhonePe,Recharge,Android,0,0,0,10,Tuesday,12,0,1
TXN9472321,2023-07-15 11:56:00,430.89,Chennai,Lucknow,Yes Bank,PNB,BigBasket,Bill Payment,Android,0,0,0,11,Saturday,7,0,1
TXN5686200,2023-07-28 21:19:00,273.57,Bengaluru,Bengaluru,ICICI,HDFC,BigBasket,Recharge,Android,1,0,0,21,Friday,7,0,0
TXN4554123,2023-05-24 07:39:00,111.41,Lucknow,Hyderabad,Kotak,BOB,PhonePe,Recharge,Android,0,0,0,7,Wednesday,5,0,1
TXN7082121,2023-12-17 16:17:00,122.45,Delhi,Jaipur,PNB,ICICI,Swiggy,P2M,Android,0,0,0,16,Sunday,12,0,1
TXN5216709,2023-03-15 12:26:00,168.26,Bengaluru,Chennai,SBI,SBI,LIC,P2P,Android,0,0,0,12,Wednesday,3,0,1
TXN9073323,2023-11-18 09:21:00,171.41,Hyderabad,Jaipur,SBI,BOB,Myntra,Investment,Android,0,0,0,9,Saturday,11,0,1
TXN2178164,2023-11-28 20:44:00,215.38,Ahmedabad,Hyderabad,ICICI,Yes Bank,Myntra,Recharge,Android,0,0,0,20,Tuesday,11,0,1
TXN1962199,2023-09-11 16:03:00,127.44,Bengaluru,Jaipur,BOB,Yes Bank,PhonePe,P2P,iOS,0,0,0,16,Monday,9,0,1
TXN1642542,2023-12-19 21:20:00,189.67,Hyderabad,Bengaluru,PNB,Kotak,Zomato,Bill Payment,Android,0,0,0,21,Tuesday,12,0,1
TXN6474447,2023-06-21 15:07:00,278.37,Bengaluru,Pune,Axis,PNB,Zomato,Recharge,Android,0,0,0,15,Wednesday,6,0,1
TXN4091109,2023-07-12 13:25:00,1487.41,Mumbai,Pune,SBI,HDFC,Paytm,P2P,Android,0,0,0,13,Wednesday,7,0,1
TXN7695268,2023-08-22 22:14:00,45.65,Ahmedabad,Jaipur,SBI,HDFC,MakeMyTrip,Recharge,Android,0,0,0,22,Tuesday,8,1,1
TXN6656073,2023-09-23 15:05:00,168.34,Pune,Hyderabad,Axis,HDFC,Individual,Recharge,iOS,0,0,0,15,Saturday,9,0,1
TXN4802892,2023-04-07 07:08:00,48.95,Bengaluru,Ahmedabad,BOB,Axis,MakeMyTrip,P2P,iOS,0,0,0,7,Friday,4,0,1
TXN7306018,2023-11-03 20:49:00,608.49,Chennai,Jaipur,Yes Bank,HDFC,BookMyShow,Bill Payment,Android,0,0,0,20,Friday,11,0,1
TXN9300746,2023-02-21 21:23:00,874.37,Bengaluru,Hyderabad,SBI,BOB,Zomato,P2M,Android,0,0,0,21,Tuesday,2,0,1
TXN6602366,2023-03-30 22:58:00,120446.95,Ahmedabad,Mumbai,BOB,PNB,Individual,P2M,iOS,1,2,1,22,Thursday,3,1,1
TXN3600234,2023-05-05 18:44:00,636.33,Ahmedabad,Mumbai,SBI,Yes Bank,BookMyShow,P2P,Android,0,0,0,18,Friday,5,0,1
TXN1681517,2023-04-23 18:36:00,835.85,Ahmedabad,Chennai,ICICI,Kotak,Zomato,Bill Payment,Android,0,0,0,18,Sunday,4,0,1
TXN1456764,2023-08-12 19:26:00,732.55,Lucknow,Ahmedabad,Yes Bank,PNB,Paytm,P2P,Android,0,0,0,19,Saturday,8,0,1
TXN5420173,2023-06-23 07:25:00,136.05,Ahmedabad,Bengaluru,SBI,PNB,BookMyShow,Recharge,iOS,0,0,0,7,Friday,6,0,1
TXN6413640,2023-11-09 16:15:00,266.53,Ahmedabad,Jaipur,Kotak,PNB,MakeMyTrip,P2P,Android,0,0,0,16,Thursday,11,0,1
TXN6686114,2023-02-10 22:28:00,181.03,Jaipur,Mumbai,ICICI,HDFC,BookMyShow,Investment,Android,0,0,0,22,Friday,2,1,1
TXN1489675,2023-10-20 10:28:00,30.22,Kolkata,Mumbai,HDFC,ICICI,Paytm,Recharge,Android,0,0,0,10,Friday,10,0,1
TXN8152244,2023-12-11 19:49:00,174.9,Mumbai,Jaipur,BOB,ICICI,Flipkart,Recharge,iOS,0,0,0,19,Monday,12,0,1
TXN4954093,2023-07-09 10:19:00,1820.9,Ahmedabad,Ahmedabad,BOB,Axis,BigBasket,Recharge,Android,0,0,0,10,Sunday,7,0,0
